%time n1 n3 n4
0.021255 -9.51830156198 -0.000387339065756 -0.00387339065756
0.02126 -9.52597783824 -0.000384898130198 -0.00384898130198
0.021265 -9.53359394326 -0.000382454763344 -0.00382454763344
0.02127 -9.5411498289 -0.000380008980628 -0.00380008980628
0.021275 -9.54864544747 -0.000377560797498 -0.00377560797498
0.02128 -9.55608075159 -0.000375110229419 -0.00375110229419
0.021285 -9.56345569432 -0.000372657291869 -0.00372657291869
0.02129 -9.57077022907 -0.000370202000344 -0.00370202000344
0.021295 -9.57802430962 -0.000367744370351 -0.00367744370351
0.0213 -9.58521789017 -0.000365284417415 -0.00365284417415
0.021305 -9.59235092528 -0.000362822157073 -0.00362822157073
0.02131 -9.59942336988 -0.00036035760488 -0.0036035760488
0.021315 -9.60643517931 -0.000357890776401 -0.00357890776401
0.02132 -9.61338630927 -0.00035542168722 -0.0035542168722
0.021325 -9.62027671586 -0.000352950352932 -0.00352950352932
0.02133 -9.62710635555 -0.000350476789148 -0.00350476789148
0.021335 -9.63387518521 -0.000348001011491 -0.00348001011491
0.02134 -9.64058316208 -0.000345523035601 -0.00345523035601
0.021345 -9.64723024378 -0.000343042877129 -0.00343042877129
0.02135 -9.65381638833 -0.000340560551742 -0.00340560551742
0.021355 -9.66034155413 -0.000338076075119 -0.00338076075119
0.02136 -9.66680569997 -0.000335589462954 -0.00335589462954
0.021365 -9.67320878501 -0.000333100730953 -0.00333100730953
0.02137 -9.6795507688 -0.000330609894837 -0.00330609894837
0.021375 -9.68583161129 -0.000328116970338 -0.00328116970338
0.02138 -9.6920512728 -0.000325621973205 -0.00325621973205
0.021385 -9.69820971405 -0.000323124919195 -0.00323124919195
0.02139 -9.70430689613 -0.000320625824083 -0.00320625824083
0.021395 -9.71034278054 -0.000318124703654 -0.00318124703654
0.0214 -9.71631732915 -0.000315621573706 -0.00315621573706
0.021405 -9.72223050421 -0.00031311645005 -0.0031311645005
0.02141 -9.72808226839 -0.000310609348511 -0.00310609348511
0.021415 -9.7338725847 -0.000308100284924 -0.00308100284924
0.02142 -9.73960141659 -0.000305589275138 -0.00305589275138
0.021425 -9.74526872787 -0.000303076335014 -0.00303076335014
0.02143 -9.75087448273 -0.000300561480424 -0.00300561480424
0.021435 -9.75641864576 -0.000298044727255 -0.00298044727255
0.02144 -9.76190118196 -0.000295526091403 -0.00295526091403
0.021445 -9.76732205668 -0.000293005588778 -0.00293005588778
0.02145 -9.77268123568 -0.0002904832353 -0.002904832353
0.021455 -9.77797868512 -0.000287959046901 -0.00287959046901
0.02146 -9.78321437153 -0.000285433039527 -0.00285433039527
0.021465 -9.78838826185 -0.000282905229132 -0.00282905229132
0.02147 -9.79350032338 -0.000280375631684 -0.00280375631684
0.021475 -9.79855052384 -0.000277844263161 -0.00277844263161
0.02148 -9.80353883133 -0.000275311139552 -0.00275311139552
0.021485 -9.80846521435 -0.000272776276858 -0.00272776276858
0.02149 -9.81332964176 -0.000270239691091 -0.00270239691091
0.021495 -9.81813208285 -0.000267701398273 -0.00267701398273
0.0215 -9.82287250729 -0.000265161414437 -0.00265161414437
0.021505 -9.82755088512 -0.000262619755628 -0.00262619755628
0.02151 -9.8321671868 -0.000260076437899 -0.00260076437899
0.021515 -9.83672138317 -0.000257531477316 -0.00257531477316
0.02152 -9.84121344546 -0.000254984889953 -0.00254984889953
0.021525 -9.84564334529 -0.000252436691898 -0.00252436691898
0.02153 -9.85001105469 -0.000249886899245 -0.00249886899245
0.021535 -9.85431654607 -0.0002473355281 -0.002473355281
0.02154 -9.85855979223 -0.00024478259458 -0.0024478259458
0.021545 -9.86274076637 -0.000242228114809 -0.00242228114809
0.02155 -9.86685944208 -0.000239672104924 -0.00239672104924
0.021555 -9.87091579334 -0.000237114581069 -0.00237114581069
0.02156 -9.87490979453 -0.0002345555594 -0.002345555594
0.021565 -9.87884142043 -0.00023199505608 -0.0023199505608
0.02157 -9.88271064619 -0.000229433087283 -0.00229433087283
0.021575 -9.88651744738 -0.000226869669192 -0.00226869669192
0.02158 -9.89026179995 -0.000224304817998 -0.00224304817998
0.021585 -9.89394368026 -0.000221738549903 -0.00221738549903
0.02159 -9.89756306504 -0.000219170881117 -0.00219170881117
0.021595 -9.90111993143 -0.000216601827858 -0.00216601827858
0.0216 -9.90461425697 -0.000214031406355 -0.00214031406355
0.021605 -9.90804601958 -0.000211459632842 -0.00211459632842
0.02161 -9.91141519758 -0.000208886523565 -0.00208886523565
0.021615 -9.91472176971 -0.000206312094777 -0.00206312094777
0.02162 -9.91796571506 -0.00020373636274 -0.0020373636274
0.021625 -9.92114701314 -0.000201159343723 -0.00201159343723
0.02163 -9.92426564388 -0.000198581054004 -0.00198581054004
0.021635 -9.92732158755 -0.000196001509869 -0.00196001509869
0.02164 -9.93031482487 -0.000193420727612 -0.00193420727612
0.021645 -9.93324533692 -0.000190838723534 -0.00190838723534
0.02165 -9.9361131052 -0.000188255513945 -0.00188255513945
0.021655 -9.93891811159 -0.000185671115161 -0.00185671115161
0.02166 -9.94166033836 -0.000183085543508 -0.00183085543508
0.021665 -9.94433976821 -0.000180498815317 -0.00180498815317
0.02167 -9.9469563842 -0.000177910946927 -0.00177910946927
0.021675 -9.94951016981 -0.000175321954684 -0.00175321954684
0.02168 -9.95200110891 -0.000172731854943 -0.00172731854943
0.021685 -9.95442918576 -0.000170140664063 -0.00170140664063
0.02169 -9.95679438502 -0.000167548398412 -0.00167548398412
0.021695 -9.95909669176 -0.000164955074364 -0.00164955074364
0.0217 -9.96133609143 -0.000162360708301 -0.00162360708301
0.021705 -9.96351256989 -0.000159765316608 -0.00159765316608
0.02171 -9.96562611339 -0.000157168915681 -0.00157168915681
0.021715 -9.96767670858 -0.000154571521919 -0.00154571521919
0.02172 -9.9696643425 -0.00015197315173 -0.0015197315173
0.021725 -9.97158900261 -0.000149373821525 -0.00149373821525
0.02173 -9.97345067674 -0.000146773547724 -0.00146773547724
0.021735 -9.97524935313 -0.000144172346751 -0.00144172346751
0.02174 -9.97698502043 -0.000141570235037 -0.00141570235037
0.021745 -9.97865766767 -0.000138967229019 -0.00138967229019
0.02175 -9.98026728428 -0.000136363345137 -0.00136363345137
0.021755 -9.9818138601 -0.000133758599841 -0.00133758599841
0.02176 -9.98329738536 -0.000131153009582 -0.00131153009582
0.021765 -9.98471785069 -0.00012854659082 -0.0012854659082
0.02177 -9.98607524712 -0.000125939360017 -0.00125939360017
0.021775 -9.98736956606 -0.000123331333643 -0.00123331333643
0.02178 -9.98860079935 -0.000120722528171 -0.00120722528171
0.021785 -9.98976893921 -0.000118112960079 -0.00118112960079
0.02179 -9.99087397826 -0.000115502645852 -0.00115502645852
0.021795 -9.99191590952 -0.000112891601977 -0.00112891601977
0.0218 -9.99289472641 -0.000110279844948 -0.00110279844948
0.021805 -9.99381042274 -0.00010766739126 -0.0010766739126
0.02181 -9.99466299273 -0.000105054257417 -0.00105054257417
0.021815 -9.99545243101 -0.000102440459924 -0.00102440459924
0.02182 -9.99617873257 -9.98260152909e-05 -0.000998260152909
0.021825 -9.99684189283 -9.72109400325e-05 -0.000972109400325
0.02183 -9.99744190761 -9.45952506667e-05 -0.000945952506667
0.021835 -9.99797877311 -9.19789637158e-05 -0.000919789637158
0.02184 -9.99845248594 -8.93620957056e-05 -0.000893620957056
0.021845 -9.99886304312 -8.67446631658e-05 -0.000867446631658
0.02185 -9.99921044204 -8.41266826293e-05 -0.000841266826293
0.021855 -9.99949468051 -8.15081706329e-05 -0.000815081706329
0.02186 -9.99971575674 -7.88891437164e-05 -0.000788891437164
0.021865 -9.99987366933 -7.62696184231e-05 -0.000762696184231
