%time sig_in sig_out
0.003368 0.162471959958 0.213490511726
0.003369 0.163331267096 0.215979885057
0.00337 0.164192638632 0.218461508274
0.003371 0.165056072439 0.220935227181
0.003372 0.165921566387 0.223400888736
0.003373 0.166789118341 0.225858341058
0.003374 0.167658726159 0.228307433446
0.003375 0.168530387697 0.230748016389
0.003376 0.169404100804 0.233179941584
0.003377 0.170279863324 0.235603061943
0.003378 0.171157673095 0.238017231612
0.003379 0.172037527953 0.240422305981
0.00338 0.172919425725 0.2428181417
0.003381 0.173803364237 0.245204596687
0.003382 0.174689341307 0.247581530146
0.003383 0.175577354749 0.249948802576
0.003384 0.176467402372 0.252306275784
0.003385 0.177359481979 0.254653812898
0.003386 0.17825359137 0.256991278381
0.003387 0.179149728339 0.259318538038
0.003388 0.180047890675 0.261635459033
0.003389 0.18094807616 0.263941909897
0.00339 0.181850282575 0.266237760543
0.003391 0.182754507693 0.268522882274
0.003392 0.183660749283 0.270797147795
0.003393 0.184569005109 0.273060431227
0.003394 0.185479272929 0.275312608114
0.003395 0.186391550499 0.277553555437
0.003396 0.187305835567 0.279783151621
0.003397 0.188222125877 0.28200127655
0.003398 0.189140419168 0.284207811574
0.003399 0.190060713174 0.28640263952
0.0034 0.190983005625 0.288585644702
0.003401 0.191907294245 0.290756712932
0.003402 0.192833576754 0.292915731527
0.003403 0.193761850865 0.295062589323
0.003404 0.194692114289 0.297197176679
0.003405 0.19562436473 0.299319385489
0.003406 0.196558599888 0.301429109193
0.003407 0.197494817458 0.303526242782
0.003408 0.198433015129 0.305610682808
0.003409 0.199373190587 0.307682327395
0.00341 0.200315341513 0.309741076243
0.003411 0.201259465581 0.31178683064
0.003412 0.202205560461 0.313819493468
0.003413 0.203153623821 0.315838969213
0.003414 0.204103653319 0.317845163969
0.003415 0.205055646612 0.319837985449
0.003416 0.206009601352 0.321817342992
0.003417 0.206965515184 0.323783147567
0.003418 0.20792338575 0.325735311785
0.003419 0.208883210686 0.3276737499
0.00342 0.209844987624 0.329598377823
0.003421 0.210808714191 0.331509113121
0.003422 0.21177438801 0.333405875029
0.003423 0.212742006696 0.335288584453
0.003424 0.213711567863 0.337157163975
0.003425 0.214683069119 0.339011537866
0.003426 0.215656508067 0.34085163208
0.003427 0.216631882304 0.342677374272
0.003428 0.217609189423 0.344488693792
0.003429 0.218588427015 0.346285521698
0.00343 0.219569592662 0.348067790759
0.003431 0.220552683943 0.349835435457
0.003432 0.221537698433 0.351588391994
0.003433 0.222524633701 0.353326598298
0.003434 0.223513487313 0.355049994022
0.003435 0.224504256828 0.356758520554
0.003436 0.225496939801 0.358452121017
0.003437 0.226491533784 0.360130740274
0.003438 0.227488036322 0.361794324933
0.003439 0.228486444957 0.363442823345
0.00344 0.229486757224 0.365076185616
0.003441 0.230488970657 0.366694363601
0.003442 0.231493082781 0.368297310912
0.003443 0.23249909112 0.36988498292
0.003444 0.233506993191 0.371457336756
0.003445 0.234516786507 0.373014331314
0.003446 0.235528468577 0.374555927256
0.003447 0.236542036904 0.376082087006
0.003448 0.237557488989 0.377592774762
0.003449 0.238574822324 0.379087956489
0.00345 0.2395940344 0.380567599925
0.003451 0.240615122702 0.382031674582
0.003452 0.241638084711 0.383480151745
0.003453 0.242662917903 0.384913004473
0.003454 0.243689619749 0.386330207603
0.003455 0.244718187715 0.387731737746
0.003456 0.245748619264 0.38911757329
0.003457 0.246780911853 0.3904876944
0.003458 0.247815062936 0.391842083016
0.003459 0.24885106996 0.393180722856
0.00346 0.24988893037 0.394503599413
0.003461 0.250928641604 0.395810699955
0.003462 0.251970201097 0.397102013526
0.003463 0.253013606279 0.39837753094
0.003464 0.254058854576 0.399637244788
0.003465 0.255105943408 0.400881149429
0.003466 0.256154870193 0.402109240992
0.003467 0.257205632341 0.403321517375
0.003468 0.258258227261 0.404517978243
0.003469 0.259312652355 0.405698625022
0.00347 0.260368905021 0.406863460904
0.003471 0.261426982654 0.408012490839
0.003472 0.262486882642 0.409145721533
0.003473 0.26354860237 0.410263161447
0.003474 0.264612139219 0.411364820797
0.003475 0.265677490564 0.412450711542
0.003476 0.266744653777 0.413520847392
0.003477 0.267813626225 0.414575243794
0.003478 0.26888440527 0.415613917938
0.003479 0.26995698827 0.416636888746
0.00348 0.271031372579 0.417644176871
0.003481 0.272107555545 0.418635804694
0.003482 0.273185534513 0.419611796319
0.003483 0.274265306824 0.420572177566
